city,exp,industry,list_2012,list_2013,list_2014,list_2015,list_2016,list_2017,list_2018,list_2019,list_2020,list_2021,unit
河南省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,居民服务和其他服务业城镇私营单位就业人员平均工资,18705,21372,24484,26621,30215,32040,35164,39395,39463,,元
河南省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,教育城镇私营单位就业人员平均工资,21028,24772,27354,29957,32784,36190,39035,41339,41801,,元
河南省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,卫生、社会保障和社会福利业城镇私营单位就业人员平均工资,24293,25966,29323,30145,34318,39014,40083,44777,47810,,元
河南省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,文化、体育和娱乐业城镇私营单位就业人员平均工资,19982,22177,25405,26439,30192,30962,34377,39115,41995,,元
河南省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,公共管理和社会组织城镇私营单位就业人员平均工资,15342,18940,20448,,,,,,,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,城镇私营单位就业人员平均工资,29206,34317,38911,43608,48156,51992,55350,55479,55542,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,农、林、牧、渔业城镇私营单位就业人员平均工资,27206,30394,35513,39982,42927,47445,50724,49440,49850,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,采矿业城镇私营单位就业人员平均工资,30959,35905,40932,44082,47485,51599,54314,53066,61525,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,制造业城镇私营单位就业人员平均工资,29390,34705,39112,43587,48488,52004,55736,55535,54833,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,电力、燃气及水的生产和供应业城镇私营单位就业人员平均工资,33262,39881,43869,48763,52674,57024,61642,66355,62537,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,建筑业城镇私营单位就业人员平均工资,29567,35392,40157,45462,50069,52827,58444,61107,58916,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,交通运输、仓储和邮政业城镇私营单位就业人员平均工资,29986,35833,42078,48254,53171,55426,61024,61386,55780,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,信息传输、计算机服务和软件业城镇私营单位就业人员平均工资,32124,37675,44498,50778,54779,59763,64185,65165,67111,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,批发和零售业城镇私营单位就业人员平均工资,27740,31817,36760,41325,45823,50836,52342,51089,54155,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,住宿和餐饮业城镇私营单位就业人员平均工资,26700,30311,35256,39812,43503,46203,47908,46915,43445,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,金融业城镇私营单位就业人员平均工资,31242,35532,40925,48159,53183,56013,59989,60223,69813,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,房地产业城镇私营单位就业人员平均工资,31404,36515,39765,43925,47456,49881,52889,55635,57196,,元
山东省,平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数\n\n,租赁和商务服务业城镇私营单位就业人员平均工资,30525,35223,39477,44896,47766,52929,54252,52518,54750,,元
